Country,Item,Year,Value
Canada,Milk - Excluding Butter,1988,219.23
Montserrat,Consumer food price indice,2008,219.2
Liberia,Starchy Roots,1968,219.14
Vanuatu,Starchy Roots,2013,219.01
Lesotho,Cereals - Excluding Beer,1993,218.78
Madagascar,Consumer food price indice,2008,218.744
Algeria,Cereals - Excluding Beer,2008,218.74
Ireland,Alcoholic Beverages,1998,218.51
Honduras,Consumer food price indice,2012,218.5
Bahamas,Fruits - Excluding Wine,1998,218.45
Morocco,Cereals - Excluding Beer,1973,218.4
Tunisia,Cereals - Excluding Beer,1998,218.27
Ghana,Starchy Roots,1983,218.07
Austria,Milk - Excluding Butter,1973,218.02
Germany,Milk - Excluding Butter,1983,218
Jordan,Vegetables,1963,217.79
Vanuatu,Starchy Roots,2003,217.73
Algeria,Cereals - Excluding Beer,2013,217.67
New Caledonia,Milk - Excluding Butter,1973,217.65
Rwanda,Starchy Roots,1973,217.6
United Kingdom,Milk - Excluding Butter,1993,217.59
Poland,Starchy Roots,1963,217.47
Turkey,Cereals - Excluding Beer,2008,217.47
Burkina Faso,Cereals - Excluding Beer,2013,217.11
Uganda,Alcoholic Beverages,1978,217.01
South Korea,Vegetables,1978,216.87
Pakistan,Consumer food price indice,2016,216.71
Albania,Cereals - Excluding Beer,1988,216.49
Austria,Milk - Excluding Butter,1963,216.46
Vanuatu,Starchy Roots,2008,216.43
South Korea,Vegetables,2003,216.42
France,Milk - Excluding Butter,1963,216.16
Rwanda,Starchy Roots,1988,216.11
Bermuda,Fruits - Excluding Wine,2013,215.2
Tunisia,Cereals - Excluding Beer,1993,215.2
Israel,Milk - Excluding Butter,1993,214.95
Mali,Cereals - Excluding Beer,2013,214.92
Israel,Milk - Excluding Butter,1998,214.87
Dominican Republic,Fruits - Excluding Wine,1973,214.68
Turkey,Consumer food price indice,2012,214.65
Ghana,Consumer food price indice,2008,214.5
Bosnia and Herzegovina,Cereals - Excluding Beer,1988,214.4
Croatia,Cereals - Excluding Beer,1988,214.4
Montenegro,Cereals - Excluding Beer,1988,214.4
Serbia,Cereals - Excluding Beer,1988,214.4
Slovenia,Cereals - Excluding Beer,1988,214.4
Algeria,Cereals - Excluding Beer,1993,214.33
Bahamas,Fruits - Excluding Wine,2003,214.15
Oman,Fruits - Excluding Wine,2008,214.15
Lebanon,Vegetables,1988,214.14
Pakistan,Consumer food price indice,2015,214.11
Mozambique,Starchy Roots,1993,214.03
Australia,Milk - Excluding Butter,1998,213.98
Togo,Starchy Roots,1998,213.9
Haiti,Consumer food price indice,2013,213.8
Bangladesh,Consumer food price indice,2014,213.65
Tunisia,Vegetables,2008,213.56
Dominican Republic,Fruits - Excluding Wine,1978,213.5
Mauritania,Milk - Excluding Butter,1963,213.2
Denmark,Milk - Excluding Butter,1978,213.11
Iraq,Cereals - Excluding Beer,1983,213.08
Gambia,Consumer food price indice,2017,213.0698323776
Mauritania,Consumer food price indice,2013,212.97
Georgia,Cereals - Excluding Beer,2003,212.88
Cyprus,Fruits - Excluding Wine,1968,212.47
Iran,Cereals - Excluding Beer,1993,212.43
Ecuador,Fruits - Excluding Wine,1983,212.12
Niger,Cereals - Excluding Beer,1988,212.04
Uganda,Fruits - Excluding Wine,1998,211.86
Albania,Cereals - Excluding Beer,1993,211.7
Honduras,Consumer food price indice,2011,211.4
Israel,Milk - Excluding Butter,1988,211.37
Turkey,Cereals - Excluding Beer,1968,211
Kyrgyzstan,Milk - Excluding Butter,2013,210.92
Paraguay,Starchy Roots,1968,210.76
Uruguay,Milk - Excluding Butter,2013,210.54
Laos,Vegetables,2013,210.43
South Korea,Vegetables,1998,210.13
Ecuador,Fruits - Excluding Wine,1988,210.1
Australia,Milk - Excluding Butter,2003,210.09
Burkina Faso,Cereals - Excluding Beer,2008,209.94
Canada,Milk - Excluding Butter,1983,209.91
South Korea,Cereals - Excluding Beer,1968,209.7
Bulgaria,Cereals - Excluding Beer,1983,209.69
Pakistan,Consumer food price indice,2014,209.65
Niger,Cereals - Excluding Beer,2013,209.62
Nigeria,Starchy Roots,2003,209.51
Montserrat,Consumer food price indice,2007,209.5
Albania,Cereals - Excluding Beer,1973,209.48
Turkmenistan,Cereals - Excluding Beer,2003,209.31
Turkey,Cereals - Excluding Beer,1963,209.04
Armenia,Milk - Excluding Butter,2013,209.03
Lithuania,Milk - Excluding Butter,2003,208.95
Bulgaria,Cereals - Excluding Beer,1988,208.89
Mauritania,Milk - Excluding Butter,1968,208.67
Tunisia,Cereals - Excluding Beer,1978,208.64
Turkey,Vegetables,1993,208.41
Uruguay,Milk - Excluding Butter,2008,208.38
Malawi,Starchy Roots,2013,208.32
Turkey,Cereals - Excluding Beer,2013,208.05
Malta,Vegetables,2008,207.99
Tunisia,Cereals - Excluding Beer,1983,207.87
Poland,Milk - Excluding Butter,1993,207.77
Lesotho,Cereals - Excluding Beer,1978,207.56
Nicaragua,Consumer food price indice,2014,207.53
Portugal,Vegetables,1998,207.25
Ecuador,Fruits - Excluding Wine,1993,207.02
Mauritania,Consumer food price indice,2012,206.9
Bermuda,Milk - Excluding Butter,1963,206.84
Turkmenistan,Cereals - Excluding Beer,2008,206.84
Georgia,Cereals - Excluding Beer,2008,206.8
Georgia,Cereals - Excluding Beer,2013,206.64
Mali,Cereals - Excluding Beer,2008,206.57
Uganda,Starchy Roots,1978,206.45
Azerbaijan,Cereals - Excluding Beer,1993,206.25
Luxembourg,Fruits - Excluding Wine,2008,206.23
Niger,Cereals - Excluding Beer,1973,206.14
Canada,Milk - Excluding Butter,1998,206.13
Niger,Cereals - Excluding Beer,2008,206.08
Albania,Vegetables,2008,206.04
Azerbaijan,Cereals - Excluding Beer,2003,205.97
South Korea,Vegetables,2013,205.89
Niger,Cereals - Excluding Beer,1968,205.86
Canada,Milk - Excluding Butter,2008,205.78
Tunisia,Cereals - Excluding Beer,2013,205.7
Uzbekistan,Cereals - Excluding Beer,1993,205.66
Uruguay,Milk - Excluding Butter,2003,205.57
Lebanon,Vegetables,2003,205.53
Algeria,Consumer food price indice,2017,205.43
Uganda,Alcoholic Beverages,1963,205.41
Cambodia,Consumer food price indice,2017,205.4
Poland,Milk - Excluding Butter,2013,205.39
Kazakhstan,Cereals - Excluding Beer,1993,205.25
Canada,Milk - Excluding Butter,1993,205.24
Honduras,Consumer food price indice,2009,205.2
Niger,Cereals - Excluding Beer,1983,205.16
Portugal,Milk - Excluding Butter,2013,205.04
Togo,Starchy Roots,2003,204.79
Sierra Leone,Consumer food price indice,2017,204.76
Tunisia,Cereals - Excluding Beer,2003,204.75
Iran,Cereals - Excluding Beer,1988,204.71
Dominican Republic,Fruits - Excluding Wine,1968,204.38
Greece,Milk - Excluding Butter,1983,203.96
Barbados,Consumer food price indice,2016,203.8851322992
Liberia,Consumer food price indice,2012,203.8
Niger,Cereals - Excluding Beer,2003,203.75
Israel,Milk - Excluding Butter,1978,203.62
Mali,Cereals - Excluding Beer,1988,203.52
Estonia,Milk - Excluding Butter,1998,203.35
Belize,Fruits - Excluding Wine,1988,203.31
Tunisia,Cereals - Excluding Beer,2008,203.27
Canada,Milk - Excluding Butter,1978,203.24
Uganda,Starchy Roots,1993,203.24
Burkina Faso,Cereals - Excluding Beer,2003,203.02
Italy,Milk - Excluding Butter,1973,202.99
The former Yugoslav Republic of Macedonia,Vegetables,2013,202.96
Barbados,Consumer food price indice,2015,202.8535473465
Egypt,Consumer food price indice,2016,202.8
Bulgaria,Milk - Excluding Butter,1988,202.77
Poland,Milk - Excluding Butter,1998,202.77
Romania,Cereals - Excluding Beer,1973,202.63
Portugal,Milk - Excluding Butter,2003,202.43
Malta,Vegetables,2013,202.42
Algeria,Cereals - Excluding Beer,1988,202.35
Montserrat,Consumer food price indice,2006,202.3
Turkmenistan,Cereals - Excluding Beer,2013,202.09
Argentina,Milk - Excluding Butter,2008,202.06
Bermuda,Fruits - Excluding Wine,1998,201.85
Iran,Cereals - Excluding Beer,1998,201.78
Niger,Cereals - Excluding Beer,1993,201.77
Paraguay,Starchy Roots,1973,201.48
Georgia,Cereals - Excluding Beer,1998,201.11
Lesotho,Cereals - Excluding Beer,1988,201.1
Trinidad and Tobago,Consumer food price indice,2007,201
Australia,Milk - Excluding Butter,1978,200.93
Kyrgyzstan,Milk - Excluding Butter,2003,200.83
Luxembourg,Fruits - Excluding Wine,2013,200.83
Bolivia,Consumer food price indice,2017,200.8
Uganda,Starchy Roots,2003,200.66
Bosnia and Herzegovina,Vegetables,2008,200.63
Uganda,Alcoholic Beverages,1968,200.61
Turkmenistan,Cereals - Excluding Beer,1998,200.58
Poland,Starchy Roots,1968,200.54
Czechia,Milk - Excluding Butter,2003,200.51
Paraguay,Starchy Roots,1978,200.5
Uganda,Fruits - Excluding Wine,1983,200.35
Lesotho,Cereals - Excluding Beer,1963,200.33
Jamaica,Consumer food price indice,2012,200.3
Uruguay,Milk - Excluding Butter,1963,200.17
Bosnia and Herzegovina,Vegetables,2013,200.09
Togo,Starchy Roots,2013,200.08
Argentina,Milk - Excluding Butter,1993,199.74
Uganda,Fruits - Excluding Wine,1988,199.74
Albania,Cereals - Excluding Beer,1968,199.19
Benin,Starchy Roots,1963,199.16
Denmark,Milk - Excluding Butter,2003,199.11
Israel,Fruits - Excluding Wine,1983,199.07
Hungary,Milk - Excluding Butter,1988,199.05
Israel,Milk - Excluding Butter,1983,198.9
Lesotho,Cereals - Excluding Beer,1983,198.88
Zimbabwe,Cereals - Excluding Beer,1968,198.88
Czechia,Milk - Excluding Butter,1978,198.81
Slovakia,Milk - Excluding Butter,1978,198.81
Turkey,Vegetables,1988,198.56
Togo,Starchy Roots,2008,198.52
Togo,Starchy Roots,1983,198.38
Denmark,Milk - Excluding Butter,1968,198.34
Israel,Vegetables,1993,198.29
Romania,Milk - Excluding Butter,1998,198.28
Malta,Milk - Excluding Butter,1998,198.27
Uganda,Fruits - Excluding Wine,1993,198.03
Iran,Cereals - Excluding Beer,2003,198
Nicaragua,Consumer food price indice,2013,197.91
Haiti,Consumer food price indice,2012,197.9
Malta,Vegetables,1998,197.87
Egypt,Vegetables,2003,197.68
Kazakhstan,Cereals - Excluding Beer,1998,197.66
Bangladesh,Cereals - Excluding Beer,2003,197.65
Czechia,Milk - Excluding Butter,1983,197.62
Slovakia,Milk - Excluding Butter,1983,197.62
Kuwait,Vegetables,1988,197.57
Latvia,Milk - Excluding Butter,1998,197.43
Kenya,Consumer food price indice,2016,197.385851596
Kazakhstan,Vegetables,2013,197.19
Tunisia,Vegetables,2003,197.09
South Korea,Cereals - Excluding Beer,1983,197.03
Poland,Milk - Excluding Butter,2003,196.9
Sudan,Milk - Excluding Butter,2003,196.87
Israel,Fruits - Excluding Wine,1968,196.77
Mauritania,Consumer food price indice,2011,196.7
Pakistan,Consumer food price indice,2013,196.52
Bangladesh,Consumer food price indice,2013,196.36
Bulgaria,Milk - Excluding Butter,1983,196.3
Canada,Milk - Excluding Butter,2003,196.3
Honduras,Consumer food price indice,2010,196.2
Ghana,Fruits - Excluding Wine,2013,196.19
Niger,Cereals - Excluding Beer,1998,196.09
Poland,Cereals - Excluding Beer,1968,196
Paraguay,Starchy Roots,1988,195.92
Bermuda,Milk - Excluding Butter,1973,195.57
Indonesia,Cereals - Excluding Beer,2013,195.48
Burkina Faso,Cereals - Excluding Beer,1993,195.46
Poland,Cereals - Excluding Beer,1963,195.43
Czechia,Milk - Excluding Butter,2013,195.2
Zimbabwe,Cereals - Excluding Beer,1978,195.15
Argentina,Milk - Excluding Butter,2013,195.08
Bermuda,Fruits - Excluding Wine,1993,195.07
Israel,Milk - Excluding Butter,2008,195.04
Mali,Cereals - Excluding Beer,1993,195
Lesotho,Cereals - Excluding Beer,1968,194.65
New Zealand,Milk - Excluding Butter,1968,194.65
Egypt,Cereals - Excluding Beer,1978,194.36
Turkey,Milk - Excluding Butter,2013,193.94
Ghana,Consumer food price indice,2007,193.9
Montserrat,Consumer food price indice,2005,193.9
Angola,Starchy Roots,1978,193.82
Gambia,Consumer food price indice,2016,193.7036997379
Greece,Milk - Excluding Butter,1978,193.7
Egypt,Vegetables,2013,193.65
Israel,Milk - Excluding Butter,2013,193.6
Czechia,Milk - Excluding Butter,1988,193.58
Slovakia,Milk - Excluding Butter,1988,193.58
Greece,Milk - Excluding Butter,1973,193.46
Madagascar,Consumer food price indice,2007,193.3456214374
Laos,Cereals - Excluding Beer,1968,193.28
Nepal,Cereals - Excluding Beer,2013,193.24
Belarus,Starchy Roots,2008,193.18
Cambodia,Consumer food price indice,2016,192.8
Malta,Milk - Excluding Butter,1978,192.74
Serbia,Consumer food price indice,2017,192.4
Uzbekistan,Vegetables,2008,192.35
Romania,Cereals - Excluding Beer,1978,192.33
Lebanon,Vegetables,2013,192.29
Paraguay,Starchy Roots,1963,192.27
Algeria,Consumer food price indice,2016,192.25
Turkey,Consumer food price indice,2011,192.22
Lebanon,Vegetables,2008,192.16
Laos,Cereals - Excluding Beer,1973,192.11
Barbados,Consumer food price indice,2014,192.0418695595
Romania,Vegetables,2003,191.99
Iran,Cereals - Excluding Beer,1983,191.83
Tunisia,Cereals - Excluding Beer,1973,191.81
Israel,Milk - Excluding Butter,2003,191.71
Czechia,Milk - Excluding Butter,1998,191.65
Gabon,Starchy Roots,1978,191.53
Cameroon,Starchy Roots,1963,191.39
Estonia,Consumer food price indice,2017,191.3
Zambia,Consumer food price indice,2017,190.96
Denmark,Milk - Excluding Butter,1993,190.94
South Korea,Cereals - Excluding Beer,1988,190.9
Albania,Milk - Excluding Butter,1993,190.87
Azerbaijan,Cereals - Excluding Beer,1998,190.82
Bangladesh,Cereals - Excluding Beer,2008,190.82
Italy,Cereals - Excluding Beer,1973,190.6
Denmark,Milk - Excluding Butter,1983,190.53
Niger,Cereals - Excluding Beer,1978,190.41
Czechia,Milk - Excluding Butter,1973,190.4
Luxembourg,Alcoholic Beverages,2003,190.4
Slovakia,Milk - Excluding Butter,1973,190.4
Dominican Republic,Fruits - Excluding Wine,1983,190.38
Cameroon,Starchy Roots,1973,190.34
Serbia,Consumer food price indice,2016,190.1
Bangladesh,Cereals - Excluding Beer,2013,190.08
Malta,Milk - Excluding Butter,2013,190.06
Nepal,Cereals - Excluding Beer,1988,190.04
Senegal,Cereals - Excluding Beer,1968,189.93
United Arab Emirates,Cereals - Excluding Beer,1973,189.93
Liberia,Starchy Roots,1978,189.88
Bolivia,Consumer food price indice,2016,189.84
Laos,Cereals - Excluding Beer,1963,189.84
Morocco,Cereals - Excluding Beer,1968,189.66
Mali,Cereals - Excluding Beer,2003,189.52
Ecuador,Fruits - Excluding Wine,1998,189.5
Estonia,Consumer food price indice,2014,189.5
Senegal,Cereals - Excluding Beer,1963,189.34
Czechia,Milk - Excluding Butter,2008,189.23
Montserrat,Consumer food price indice,2003,189.2
Serbia,Consumer food price indice,2013,189.2
United Republic of Tanzania,Starchy Roots,1998,189.06
Togo,Starchy Roots,1993,188.96
Kuwait,Vegetables,1983,188.92
Dominican Republic,Fruits - Excluding Wine,1988,188.86
Algeria,Consumer food price indice,2015,188.5
Cameroon,Starchy Roots,1968,188.38
Kazakhstan,Milk - Excluding Butter,1998,188.3
Albania,Cereals - Excluding Beer,1963,188.26
Armenia,Vegetables,2003,188.19
Uganda,Fruits - Excluding Wine,2003,188.17
Israel,Milk - Excluding Butter,1973,188.09
Zambia,Cereals - Excluding Beer,1978,188.07
Bosnia and Herzegovina,Vegetables,1998,187.95
Paraguay,Fruits - Excluding Wine,1973,187.93
Bolivia,Consumer food price indice,2015,187.8
Canada,Milk - Excluding Butter,2013,187.77
Montserrat,Consumer food price indice,2004,187.7
Burkina Faso,Cereals - Excluding Beer,1998,187.67
Namibia,Starchy Roots,1963,187.37
Nigeria,Consumer food price indice,2016,187.35
Nepal,Cereals - Excluding Beer,2008,187.23
Malta,Milk - Excluding Butter,2003,187.21
Lebanon,Fruits - Excluding Wine,1998,187.2
Slovenia,Milk - Excluding Butter,1993,187.11
Bosnia and Herzegovina,Cereals - Excluding Beer,1993,187.08
Mali,Cereals - Excluding Beer,1998,187.07
Serbia,Consumer food price indice,2015,187
Germany,Milk - Excluding Butter,1978,186.97
Lesotho,Cereals - Excluding Beer,1973,186.73
Jamaica,Consumer food price indice,2011,186.6
South Africa,Cereals - Excluding Beer,1993,186.57
South Africa,Cereals - Excluding Beer,1978,186.56
Uganda,Starchy Roots,1963,186.43
United Arab Emirates,Milk - Excluding Butter,1988,186.16
Iran,Cereals - Excluding Beer,2013,186.12
Serbia,Consumer food price indice,2014,186.1
Estonia,Consumer food price indice,2015,186
Turkey,Vegetables,1978,185.95
Spain,Vegetables,1988,185.93
Italy,Cereals - Excluding Beer,1968,185.9
New Zealand,Milk - Excluding Butter,1963,185.74
Indonesia,Cereals - Excluding Beer,1998,185.56
Laos,Cereals - Excluding Beer,1978,185.49
Paraguay,Fruits - Excluding Wine,1963,185.36
Liberia,Starchy Roots,1973,185.34
Malawi,Cereals - Excluding Beer,1973,185.33
South Korea,Vegetables,1988,185.27
Albania,Vegetables,2003,185.21
Botswana,Consumer food price indice,2013,185.2
Malawi,Starchy Roots,2008,185.16
United Arab Emirates,Milk - Excluding Butter,1983,185.16
Malta,Vegetables,2003,185.12
Paraguay,Fruits - Excluding Wine,1968,185.11
Gabon,Fruits - Excluding Wine,1983,185.1
Estonia,Consumer food price indice,2013,184.9
Nepal,Cereals - Excluding Beer,2003,184.71
Malawi,Consumer food price indice,2015,184.7
Uruguay,Milk - Excluding Butter,1978,184.63
Indonesia,Cereals - Excluding Beer,1988,184.62
Kyrgyzstan,Milk - Excluding Butter,2008,184.62
Madagascar,Starchy Roots,1988,184.61
Kyrgyzstan,Milk - Excluding Butter,1998,184.55
Estonia,Consumer food price indice,2016,184.4
Uruguay,Milk - Excluding Butter,1998,184.4
Italy,Milk - Excluding Butter,1968,184.37
Zimbabwe,Cereals - Excluding Beer,1963,184.28
Serbia and Montenegro,Milk - Excluding Butter,1998,184.23
Malta,Milk - Excluding Butter,2008,184.17
Gambia,Cereals - Excluding Beer,2008,183.85
Bangladesh,Cereals - Excluding Beer,1963,183.81
Cambodia,Consumer food price indice,2015,183.78
South Africa,Cereals - Excluding Beer,2003,183.78
Romania,Cereals - Excluding Beer,1998,183.76
Cuba,Fruits - Excluding Wine,2003,183.63
Kuwait,Milk - Excluding Butter,1998,183.57
Zimbabwe,Cereals - Excluding Beer,1973,183.56
Greece,Vegetables,1968,183.55
Ukraine,Consumer food price indice,2017,183.4
Costa Rica,Milk - Excluding Butter,2013,183.28
Mauritania,Consumer food price indice,2010,183.26
The former Yugoslav Republic of Macedonia,Vegetables,1998,183.23
Senegal,Cereals - Excluding Beer,1973,183.18
Belarus,Starchy Roots,2013,183.16
Bosnia and Herzegovina,Milk - Excluding Butter,2008,183.16
Pakistan,Milk - Excluding Butter,2013,183.13
Bermuda,Milk - Excluding Butter,1988,183.08
Bosnia and Herzegovina,Cereals - Excluding Beer,2003,183.04
Uzbekistan,Cereals - Excluding Beer,2008,183
Hungary,Cereals - Excluding Beer,1963,182.98
Haiti,Consumer food price indice,2011,182.9
Turkmenistan,Cereals - Excluding Beer,1993,182.71
Poland,Starchy Roots,1973,182.64
Poland,Cereals - Excluding Beer,1973,182.63
South Africa,Cereals - Excluding Beer,1998,182.61
Romania,Cereals - Excluding Beer,2003,182.48
Algeria,Cereals - Excluding Beer,1983,182.47
Morocco,Cereals - Excluding Beer,1963,182.37
Gabon,Fruits - Excluding Wine,1963,182.35
Zambia,Cereals - Excluding Beer,1973,182.33
South Africa,Cereals - Excluding Beer,1973,182.32
